severity,issue,viewport,kind,sourcePage,text,href,resolved,finalUrl,status,error,samePage,redirected,crossHost,target,rel,visible
OK,,mobile,anchor,http://[::1]:4321/the-experience,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,UPCOMING RETREATS,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Corporate & Executive,/executive-retreat,http://[::1]:4321/executive-retreat,http://[::1]:4321/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/the-experience,WhatsApp Concierge,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),mobile,anchor,http://[::1]:4321/the-experience,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/the-experience,MESSAGE THE TEAM,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Privacy Policy,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Terms of Service,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Cookie Policy,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/the-experience,Learn more,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/the-experience,CHAT WITH US,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20speak%20with%20the%20Courtside%20team.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20speak%20with%20the%20Courtside%20team.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/the-experience,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/the-experience,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/the-experience,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/the-experience,ENQUIRE ABOUT A RETREAT,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/the-experience,REJECT NON-ESSENTIAL,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/the-experience,ACCEPT ALL,(javascript),,,0,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,(no text),/,http://[::1]:4321/,http://[::1]:4321/,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,EXPLORE MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,EXPLORE BALI,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,UPCOMING RETREATS,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Corporate & Executive,/executive-retreat,http://[::1]:4321/executive-retreat,http://[::1]:4321/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/upcoming-retreats,WhatsApp Concierge,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),mobile,anchor,http://[::1]:4321/upcoming-retreats,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/upcoming-retreats,MESSAGE THE TEAM,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Privacy Policy,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Terms of Service,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Cookie Policy,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/upcoming-retreats,Learn more,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/upcoming-retreats,CHAT WITH US,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20speak%20with%20the%20Courtside%20team.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20speak%20with%20the%20Courtside%20team.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/upcoming-retreats,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/upcoming-retreats,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/upcoming-retreats,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/upcoming-retreats,PLAN YOUR RETREAT,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/upcoming-retreats,REJECT NON-ESSENTIAL,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/upcoming-retreats,ACCEPT ALL,(javascript),,,0,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,(no text),/,http://[::1]:4321/,http://[::1]:4321/,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
INFO,mailto: link (not fetched),mobile,anchor,http://[::1]:4321/executive-retreat,ENQUIRE ABOUT A CORPORATE RETREAT,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,UPCOMING RETREATS,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Corporate & Executive,/executive-retreat,http://[::1]:4321/executive-retreat,http://[::1]:4321/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/executive-retreat,WhatsApp Concierge,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),mobile,anchor,http://[::1]:4321/executive-retreat,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/executive-retreat,MESSAGE THE TEAM,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Privacy Policy,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Terms of Service,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Cookie Policy,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/executive-retreat,Learn more,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/executive-retreat,CHAT WITH US,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20speak%20with%20the%20Courtside%20team.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20speak%20with%20the%20Courtside%20team.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/executive-retreat,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/executive-retreat,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/executive-retreat,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/executive-retreat,REJECT NON-ESSENTIAL,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/executive-retreat,ACCEPT ALL,(javascript),,,0,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,(no text),/,http://[::1]:4321/,http://[::1]:4321/,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/bali,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/bali,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/bali,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/bali,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/bali,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,UPCOMING RETREATS,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Corporate & Executive,/executive-retreat,http://[::1]:4321/executive-retreat,http://[::1]:4321/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/bali,WhatsApp Concierge,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),mobile,anchor,http://[::1]:4321/bali,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/bali,MESSAGE THE TEAM,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20enquire%20about%20a%20Courtside%20Padel%20retreat.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,mobile,anchor,http://[::1]:4321/bali,Privacy Policy,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Terms of Service,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Cookie Policy,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/bali,Learn more,/cookies,http://[::1]:4321/cookies,http://[::1]:4321/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),mobile,anchor,http://[::1]:4321/bali,CHAT WITH US,https://wa.me/447786694723?text=Hello%2C%20I'd%20like%20to%20speak%20with%20the%20Courtside%20team.,https://wa.me/447786694723?text=Hello%2C%20I%27d%20like%20to%20speak%20with%20the%20Courtside%20team.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/bali,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/bali,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/bali,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/bali,ENQUIRE ABOUT BALI,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/bali,REJECT NON-ESSENTIAL,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),mobile,js-cta,http://[::1]:4321/bali,ACCEPT ALL,(javascript),,,0,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,(no text),/,http://[::1]:4321/,http://[::1]:4321/,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/dubai,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/dubai,Upcoming Retreats,/upcoming-retreats,http://[::1]:4321/upcoming-retreats,http://[::1]:4321/upcoming-retreats,200,,false,false,false,,,false
OK,,mobile,anchor,http://[::1]:4321/dubai,Our Story,/our-story,http://[::1]:4321/our-story,http://[::1]:4321/our-story,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,The Experience,/the-experience,http://[::1]:4321/the-experience,http://[::1]:4321/the-experience,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,UK (East Sussex),/east-sussex,http://[::1]:4321/east-sussex,http://[::1]:4321/east-sussex,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,Bali,/bali,http://[::1]:4321/bali,http://[::1]:4321/bali,200,,false,false,false,,,true
OK,,mobile,anchor,http://[::1]:4321/dubai,Dubai,/dubai,http://[::1]:4321/dubai,http://[::1]:4321/dubai,200,,false,false,false,,,true
